an2bqc,0,5,33,2019年5月7日,辽宁营口,2019-6-30 15:01:46,九分份提车，想要的私聊。我是今年2月份定的车等了5个月了。,0.5741649883971207
黑山小梁,0,31,619,2014年3月28日,辽宁锦州,2019-6-30 15:17:41,哪家啊，是国六吗？,0.34028144560781126
鹏城一耦,0,91,285,2017年2月24日,广东深圳,2019-6-30 15:21:42,估计国五,0.5594908354103365
an2bqc,0,5,33,2019年5月7日,辽宁营口,2019-6-30 15:31:52,到九月生产国六，就应该是国六,0.6803457173511132
an2bqc,0,5,33,2019年5月7日,辽宁营口,2019-6-30 15:36:02,九月份实行国六，到时就是国六,0.6442220718007879
an2bqc,0,5,33,2019年5月7日,辽宁营口,2019-6-30 15:37:40,1,0.32689832689832665
an2bqc,0,5,33,2019年5月7日,辽宁营口,2019-6-30 15:38:00,3,0.3901209677419354
an2bqc,0,5,33,2019年5月7日,辽宁营口,2019-6-30 15:38:18,1,0.32689832689832665
an2bqc,0,5,33,2019年5月7日,辽宁营口,2019-6-30 15:38:40,94206,0.5
an2bqc,0,5,33,2019年5月7日,辽宁营口,2019-6-30 15:38:51,118,0.5
an2bqc,0,5,33,2019年5月7日,辽宁营口,2019-6-30 15:39:52,私聊,0.9310558581724172
出门忘带枪,0,1,86,2018年1月5日,江苏宿迁,2019-6-30 16:07:07,外地的也能提吗？,0.1719267208915357
小胖26,0,0,40,2012年10月8日,广东惠州,2019-7-1 14:11:22,八月都是国六的了,0.5544465665204066
无敌风火轮哈哈,0,1,55,2017年8月15日,辽宁沈阳,2019-7-1 14:46:18,什么颜色铁子,0.48738553205117485
